Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date
Home Appliances,294804,21,592.32,2023-11-09
Clothing,471281,39,694.7,2024-05-10
Groceries,328582,39,593.38,2023-09-11
Groceries,729190,52,449.16,2023-05-24
Clothing,040787,1,77.7,2024-01-26
Groceries,682333,56,854.0,2024-02-18
Electronics,752377,44,32.93,2023-08-27
Electronics,830833,51,148.67,2023-12-10
Groceries,166277,2,593.44,2023-10-20
Groceries,515886,51,851.92,2023-08-24
Groceries,254347,95,528.34,2023-09-18
Clothing,926601,13,568.61,2024-04-10
Clothing,190744,17,611.85,2023-10-19
Groceries,246813,5,159.41,2024-02-28
Groceries,205493,99,874.54,2023-12-03
Clothing,451504,92,137.88,2023-11-25
Home Appliances,064025,57,288.57,2023-08-16
Clothing,498657,30,402.26,2024-05-04
Clothing,351097,80,528.23,2023-10-31
Home Appliances,241677,45,254.48,2024-03-29
Groceries,933619,57,38.41,2023-08-29
Groceries,113282,48,580.28,2024-04-29
Clothing,026822,47,794.07,2024-04-10
Clothing,213597,1,401.35,2024-02-03
Home Appliances,335416,96,220.62,2024-01-19
Electronics,198285,33,709.7,2023-06-05
Groceries,401383,18,338.19,2024-01-24
Groceries,284100,35,358.65,2023-06-07
Groceries,342792,21,423.76,2023-11-10
Groceries,006579,5,558.1,2023-05-27
Electronics,358299,3,23.8,2023-12-04
Clothing,421737,82,463.37,2024-04-09
Groceries,505045,48,87.13,2023-11-13
Groceries,155320,28,879.33,2023-06-22
Clothing,051996,58,617.7,2023-07-15
Groceries,404858,52,646.23,2023-12-02
Clothing,877052,81,171.74,2023-11-11
Electronics,398420,75,711.75,2023-11-01
Electronics,403079,10,862.91,2023-06-06
Electronics,170055,11,800.92,2024-03-18
Groceries,941322,34,826.37,2023-10-31
Groceries,497852,92,533.48,2024-02-12
Groceries,670723,73,24.8,2023-09-28
Groceries,574314,72,894.25,2023-11-13
Electronics,065896,44,418.46,2024-02-05
Electronics,566689,14,578.69,2024-04-16
Clothing,937969,37,349.93,2024-04-22
Clothing,532301,7,26.91,2023-10-16
Home Appliances,399220,6,493.16,2024-05-11
Clothing,004194,52,553.29,2023-11-18
Clothing,160737,64,660.98,2024-01-15
Clothing,196115,25,678.32,2023-10-24
Groceries,181946,67,311.41,2024-05-13
Groceries,035092,63,500.65,2023-06-12
Electronics,688190,88,665.04,2023-09-06
Groceries,758141,32,767.07,2023-12-26
Electronics,617014,7,694.91,2023-10-08
Groceries,493166,77,901.58,2023-05-27
Electronics,959558,47,398.78,2024-03-20
Groceries,872726,97,348.99,2024-04-14
Electronics,411525,11,577.21,2023-05-30
Groceries,666907,83,64.69,2024-03-25
Electronics,764346,67,518.2,2023-11-15
Electronics,832601,14,77.09,2024-03-05
Groceries,183720,74,494.02,2023-07-25
Clothing,848579,56,371.26,2023-08-22
Groceries,982857,98,339.95,2024-02-13
Home Appliances,885786,44,384.77,2023-12-10
Electronics,660183,66,656.75,2024-01-29
Electronics,048732,5,727.06,2023-06-02
Clothing,596833,55,613.35,2023-08-25
Clothing,339400,10,184.92,2023-11-11
Clothing,885676,75,365.78,2023-12-01
Groceries,467775,27,740.04,2023-07-16
Groceries,528738,49,878.18,2024-01-06
Groceries,434226,96,376.24,2023-08-22
Groceries,814010,43,207.24,2024-01-13
Electronics,202404,55,797.37,2023-11-09
Groceries,994901,1,689.63,2023-11-25
Groceries,932048,71,963.46,2023-12-20
Electronics,161764,22,46.22,2024-03-16
Clothing,856537,13,169.92,2023-07-29
Groceries,989834,15,283.91,2024-01-03
Home Appliances,290389,2,674.29,2023-12-30
Home Appliances,334557,28,47.22,2024-02-02
Electronics,081522,54,404.34,2024-03-30
Electronics,219322,99,47.86,2024-04-26
Groceries,793917,70,335.33,2023-10-27
Electronics,002272,31,698.39,2023-10-07
Electronics,195379,32,266.92,2024-01-07
Electronics,472563,50,77.35,2023-06-24
Clothing,721358,97,165.3,2024-03-01
Clothing,806881,96,296.31,2023-09-26
Electronics,633204,15,318.49,2024-01-16
Electronics,471696,1,854.45,2023-10-16
Clothing,826908,47,840.38,2024-04-01
Clothing,117838,44,832.24,2023-11-15
Groceries,924658,94,704.95,2023-05-21
Electronics,349914,46,382.4,2023-12-15
Groceries,208802,27,876.49,2023-11-15
Groceries,457398,76,407.54,2023-05-21
Groceries,851659,54,642.64,2024-02-09
Electronics,243677,31,694.46,2024-02-25
Clothing,559291,4,61.47,2024-01-20
Electronics,763334,39,177.79,2024-04-04
Groceries,646299,19,478.18,2023-09-28
Electronics,787400,25,335.93,2024-03-11
Groceries,552265,3,744.02,2023-05-30
Groceries,800112,93,242.69,2023-08-09
Groceries,653262,64,933.31,2024-01-28
Groceries,335693,24,901.89,2024-04-12
Groceries,757623,40,858.86,2024-03-29
Groceries,241131,80,469.74,2023-05-25
Electronics,865165,33,482.89,2023-09-27
Electronics,807711,54,212.11,2023-12-12
Electronics,068751,37,404.37,2023-06-21
Clothing,348192,5,794.4,2023-06-22
Groceries,477905,46,76.67,2023-09-01
Groceries,102478,17,546.15,2023-05-17
Clothing,552692,41,301.96,2024-05-04
Home Appliances,513053,74,76.81,2023-12-04
Clothing,013737,27,989.83,2023-10-06
Clothing,060507,82,62.85,2024-02-29
Home Appliances,034452,60,339.66,2023-07-03
Clothing,389635,48,121.12,2023-11-25
Clothing,199995,55,684.6,2023-12-10
Groceries,661967,40,32.74,2023-07-03
Electronics,459943,64,283.9,2023-07-21
Groceries,663966,93,809.6,2024-03-07
Groceries,433944,90,79.12,2023-10-16
Home Appliances,880982,66,904.45,2023-06-18
Groceries,211627,20,407.5,2023-12-18
Home Appliances,938754,40,451.68,2023-06-08
Clothing,493207,77,899.13,2023-11-12
Home Appliances,173834,6,938.0,2023-09-06
Groceries,988247,19,637.64,2023-11-23
Clothing,939993,18,94.78,2024-02-18
Clothing,240408,20,439.59,2024-01-07
Electronics,966917,81,709.03,2023-06-23
Electronics,205329,32,230.21,2023-12-13
Home Appliances,881504,42,850.31,2024-01-16
Home Appliances,296863,48,499.49,2024-03-07
Groceries,796610,59,411.39,2023-08-05
Electronics,816366,15,680.2,2024-04-03
Electronics,688395,69,811.75,2023-08-06
Groceries,842988,58,110.58,2023-11-04
Home Appliances,401641,70,148.8,2023-10-10
Clothing,219831,61,535.16,2024-01-04
Electronics,315471,97,375.58,2024-04-24
Electronics,338661,89,397.46,2023-08-28
Electronics,646838,56,469.95,2023-12-11
Electronics,429224,39,967.68,2024-04-23
Electronics,273128,14,894.09,2023-12-29
Electronics,569896,41,236.01,2023-07-21
Electronics,949702,37,241.67,2023-06-18
Groceries,083275,56,864.38,2023-09-28
Groceries,353208,54,943.88,2023-09-06
Groceries,160256,54,24.69,2024-01-30
Home Appliances,183788,67,65.33,2024-05-10
Groceries,883134,3,881.73,2024-01-01
Electronics,443448,87,582.72,2024-02-06
Home Appliances,991095,13,152.0,2023-10-24
Groceries,768675,13,790.21,2023-06-29
Groceries,028794,3,356.52,2023-12-12
Clothing,109334,34,952.77,2023-12-06
Home Appliances,106450,28,947.91,2023-06-07
Clothing,606091,21,729.05,2023-06-08
Electronics,449307,92,794.0,2023-10-26
Home Appliances,080040,65,760.45,2024-03-17
Electronics,192154,91,14.4,2023-09-24
Electronics,738458,87,467.81,2023-08-25
Electronics,817343,36,106.06,2023-08-26
Groceries,134901,82,797.69,2023-07-26
Groceries,111184,66,894.28,2023-10-17
Home Appliances,170909,25,866.55,2024-02-15
Electronics,371669,46,290.88,2023-11-16
Groceries,288736,5,494.75,2024-02-03
Groceries,337260,32,448.79,2023-12-13
Groceries,162772,37,102.42,2023-10-18
Clothing,989882,17,927.72,2023-06-02
Home Appliances,501135,40,958.02,2023-09-16
Groceries,823881,32,749.19,2024-01-23
Electronics,048733,13,594.07,2024-04-07
Clothing,808129,59,688.32,2024-04-25
Groceries,246647,94,272.77,2023-08-31
Groceries,329562,5,352.39,2023-12-06
Groceries,858397,4,612.5,2023-08-02
Electronics,649676,99,699.86,2024-03-22
Electronics,280246,73,337.15,2024-05-01
Home Appliances,498483,71,491.35,2023-12-04
Clothing,368244,42,891.84,2023-06-04
Groceries,941797,69,579.47,2023-09-19
Groceries,752646,6,648.83,2023-10-13
Electronics,945519,50,62.1,2023-07-04
Electronics,472098,62,733.63,2024-02-19
Clothing,302319,18,125.21,2023-08-29
Groceries,188561,77,261.21,2023-11-11
Home Appliances,400228,63,929.25,2024-04-10
Clothing,019390,67,515.43,2023-07-28
Groceries,964393,32,867.15,2023-09-10
Clothing,770148,60,59.18,2024-02-12
Electronics,121498,21,308.72,2023-08-01
Electronics,488608,63,850.97,2024-04-04
Clothing,916477,40,155.73,2024-02-29
Electronics,725083,45,542.5,2024-04-02
Groceries,161590,85,445.33,2023-06-28
Electronics,207215,47,892.24,2023-09-16
Clothing,436378,56,72.63,2023-11-14
Electronics,026099,68,794.66,2024-01-10
Electronics,433926,35,676.49,2023-10-12
Electronics,545373,17,438.44,2023-10-16
Electronics,553605,14,413.6,2023-10-26
Groceries,581778,6,393.61,2023-06-20
Clothing,679715,23,724.93,2024-03-17
Electronics,128740,95,37.77,2023-10-24
Electronics,290350,98,937.07,2023-07-15
Clothing,034014,84,371.83,2024-01-07
Electronics,086373,82,275.79,2024-02-28
Clothing,064477,45,590.59,2023-12-14
Home Appliances,748272,80,377.21,2023-07-20
Groceries,851679,27,337.21,2023-11-06
Groceries,074816,31,545.72,2023-12-08
Groceries,723485,21,686.36,2024-01-21
Home Appliances,516729,72,353.38,2023-06-26
Electronics,802962,12,164.13,2023-09-28
Groceries,294208,35,251.49,2024-03-07
Clothing,801205,81,864.98,2024-04-21
Groceries,222747,65,278.62,2024-04-21
Electronics,026676,79,109.67,2023-11-18
Clothing,935986,15,818.81,2024-04-18
Electronics,072075,29,887.25,2023-09-19
Home Appliances,110909,65,788.98,2024-01-06
Groceries,896899,93,811.24,2023-10-11
Home Appliances,467166,52,58.82,2024-03-21
Groceries,104251,59,863.91,2024-04-02
Clothing,969351,58,894.69,2023-08-10
Groceries,510500,13,37.91,2023-10-08
Clothing,880804,87,948.06,2024-01-07
Clothing,296516,24,343.02,2023-08-14
Home Appliances,079197,33,863.59,2023-12-01
Clothing,711536,95,235.7,2023-05-23
Electronics,133191,15,485.44,2023-10-28
Electronics,905591,78,626.09,2023-09-06
Electronics,014324,96,686.32,2024-01-20
Groceries,210277,40,776.49,2023-08-23
Groceries,557796,67,997.94,2023-11-04
Clothing,375307,75,154.62,2024-03-13
Electronics,372381,55,478.98,2023-08-25
Groceries,393326,98,338.61,2023-11-05
Electronics,750012,89,438.15,2024-01-15
Electronics,247068,9,629.25,2024-04-04
Electronics,677545,79,988.74,2023-10-13
Electronics,337128,98,807.02,2024-04-16
Electronics,434949,73,121.98,2024-01-20
Groceries,806006,49,99.96,2023-05-28
Groceries,028438,70,412.24,2024-05-04
Clothing,127028,87,583.13,2024-01-06
Electronics,615918,41,916.41,2024-01-23
Clothing,143938,57,717.46,2023-08-14
Clothing,753746,49,180.07,2023-12-05
Groceries,579517,85,101.74,2023-05-19
Groceries,013027,23,866.11,2023-05-16
Electronics,059401,13,259.49,2024-02-26
Clothing,440642,43,482.73,2023-06-08
Clothing,744134,47,560.54,2023-07-04
Clothing,439555,49,236.7,2023-09-14
Home Appliances,854300,91,494.48,2024-01-16
Home Appliances,186271,22,918.05,2024-02-21
Home Appliances,156911,2,20.88,2023-10-13
Clothing,245339,23,463.89,2023-07-29
Groceries,262504,54,89.6,2023-07-22
Groceries,869570,27,837.97,2023-07-30
Electronics,374871,8,582.95,2023-07-28
Home Appliances,910171,6,159.03,2023-05-28
Electronics,841480,33,921.97,2023-12-06
Clothing,584989,26,631.04,2023-12-03
Clothing,366993,70,852.01,2023-06-20
Clothing,157300,87,201.76,2024-01-07
Groceries,645481,19,430.66,2024-04-16
Clothing,674545,25,229.6,2023-07-10
Clothing,665520,63,918.81,2023-08-02
Groceries,037268,36,321.66,2023-06-13
Home Appliances,749836,78,637.05,2023-10-09
Electronics,194747,78,409.4,2023-07-11
Electronics,089775,53,59.44,2024-01-15
Electronics,570491,85,191.8,2024-03-03
Home Appliances,305019,13,989.59,2023-12-07
Electronics,125608,5,898.13,2023-11-18
Clothing,232406,70,366.54,2023-12-30
Home Appliances,430782,71,862.75,2024-02-02
Home Appliances,089332,59,67.28,2023-10-29
Home Appliances,946509,34,761.95,2024-03-08
Electronics,321471,8,87.43,2023-05-19
Electronics,023691,41,380.96,2023-06-26
Groceries,180598,28,921.67,2023-06-30
Electronics,043715,98,790.87,2023-08-17
Electronics,682193,59,90.35,2023-06-12
Electronics,777421,70,849.22,2023-09-01
Groceries,373053,66,672.71,2023-09-21
Groceries,177795,37,771.72,2023-07-18
Groceries,800082,96,821.57,2024-03-03
Electronics,340621,93,370.32,2023-09-23
Clothing,359643,24,678.49,2023-09-25
Electronics,287814,24,376.62,2023-08-21
Clothing,756502,60,142.81,2023-12-29
Electronics,878874,44,622.19,2023-11-14
Groceries,050431,39,863.84,2024-01-22
Groceries,974356,87,88.01,2023-10-22
Home Appliances,094979,94,425.68,2024-03-28
Groceries,425881,85,253.72,2023-08-25
Home Appliances,068237,48,774.33,2023-07-04
Groceries,374821,92,822.25,2023-09-20
Clothing,909905,42,433.32,2023-09-12
Home Appliances,853068,84,93.94,2023-10-09
Groceries,628945,49,822.35,2024-04-20
Electronics,765386,86,458.26,2023-10-26
Electronics,966560,91,948.53,2023-09-28
Clothing,683409,65,534.44,2023-12-19
Clothing,553434,89,794.09,2023-11-30
Groceries,627380,77,640.61,2024-01-02
Electronics,913910,11,442.63,2023-08-13
Electronics,891711,26,754.35,2023-12-03
Electronics,662159,66,452.45,2024-02-20
Electronics,775921,7,821.62,2023-08-22
Electronics,596419,71,815.53,2023-12-04
Clothing,939209,57,367.76,2023-12-22
Groceries,457936,79,839.07,2023-10-16
Groceries,021024,22,568.17,2024-05-11
Groceries,358027,53,494.97,2023-11-07
Groceries,349886,89,87.2,2024-03-15
Clothing,323615,91,569.75,2024-01-31
Home Appliances,403949,7,285.38,2023-07-16
Home Appliances,422842,41,755.14,2024-04-23
Electronics,779985,49,376.36,2023-07-09
Electronics,523007,83,681.0,2024-01-30
Clothing,954963,92,757.68,2024-05-12
Home Appliances,199621,78,778.03,2023-06-23
Groceries,360113,64,234.87,2024-03-21
Home Appliances,040647,47,901.39,2023-07-10
Groceries,815602,12,240.53,2024-04-06
Clothing,457497,88,576.67,2023-10-13
Clothing,670522,46,411.53,2023-11-23
Clothing,229352,41,867.16,2023-05-25
Clothing,573670,84,676.17,2023-12-28
Groceries,818975,66,346.56,2023-10-13
Electronics,359158,90,155.58,2023-11-28
Home Appliances,287459,55,48.89,2024-01-19
Clothing,794986,98,202.71,2023-07-27
Electronics,723811,22,447.77,2024-03-29
Home Appliances,963802,28,84.51,2024-01-14
Groceries,036134,24,607.44,2023-11-29
Clothing,937537,86,722.56,2024-02-07
Electronics,602531,98,570.53,2023-12-26
Groceries,071424,35,366.68,2024-01-19
Groceries,751752,27,664.39,2023-06-18
Home Appliances,575173,19,128.98,2024-04-23
Clothing,729881,49,727.02,2023-09-12
Home Appliances,605660,74,704.8,2023-08-27
Groceries,951799,86,640.1,2023-12-01
Groceries,862615,87,991.46,2023-10-30
Groceries,464809,6,194.67,2023-06-02
Electronics,358670,27,556.65,2023-11-07
Groceries,028284,30,407.3,2023-06-22
Home Appliances,675875,52,643.77,2023-05-16
Clothing,023327,50,812.15,2024-02-08
Electronics,020130,77,748.46,2023-06-17
Electronics,704283,14,918.83,2024-02-04
Clothing,983370,77,313.03,2023-08-06
Electronics,148569,74,522.63,2023-09-16
Electronics,335354,61,217.0,2024-04-03
Clothing,772034,61,809.44,2023-08-09
Clothing,927000,24,631.12,2024-03-21
Clothing,814389,82,750.68,2024-05-11
Groceries,381005,42,97.17,2024-01-21
Groceries,369610,23,30.59,2023-10-13
Electronics,247182,98,50.55,2024-03-30
Clothing,610066,55,294.07,2023-06-17
Groceries,554287,6,928.01,2023-09-25
Groceries,457627,18,186.6,2023-10-19
Electronics,686092,47,654.62,2023-12-19
Electronics,010288,62,932.0,2023-10-03
Electronics,905186,47,106.28,2023-10-10
Home Appliances,360454,86,931.32,2023-10-12
Groceries,534394,21,551.36,2024-03-13
Groceries,677451,32,769.21,2023-08-29
Electronics,165775,38,431.89,2024-04-23
Clothing,279373,19,617.78,2023-09-10
Home Appliances,591344,38,874.06,2023-12-16
Electronics,634422,74,525.71,2024-04-05
Clothing,309693,68,163.79,2023-10-01
Electronics,432073,49,125.37,2024-01-02
Groceries,963155,21,253.36,2023-06-05
Home Appliances,931982,39,543.19,2023-08-16
Electronics,452617,59,134.33,2024-03-26
Clothing,064936,39,553.45,2024-03-28
Clothing,743419,79,923.52,2024-01-24
Groceries,286036,66,451.67,2023-06-18
Clothing,040507,63,793.96,2023-10-15
Electronics,580672,33,295.12,2023-11-10
Groceries,498093,54,277.43,2024-04-08
Groceries,908897,39,677.58,2024-03-12
Electronics,718627,72,580.35,2023-05-18
Groceries,895344,87,792.37,2023-11-16
Electronics,985153,24,948.33,2023-10-08
Groceries,973379,45,416.36,2023-08-12
Groceries,067781,87,29.9,2023-06-20
Electronics,724167,9,949.88,2023-10-14
Home Appliances,390448,19,517.12,2024-05-02
Clothing,506043,43,273.44,2024-03-04
Clothing,630139,69,189.05,2023-08-21
Groceries,216549,83,800.69,2023-06-05
Electronics,140580,86,187.17,2023-07-25
Electronics,536206,98,991.13,2024-03-07
Electronics,302129,13,355.14,2023-06-28
Clothing,499255,16,809.09,2024-05-02
Groceries,975564,30,743.62,2023-12-22
Groceries,242296,1,230.84,2023-11-01
Electronics,067676,23,894.06,2023-08-22
Groceries,603609,92,858.92,2024-04-27
Clothing,194122,80,197.35,2024-03-03
Home Appliances,824677,72,722.6,2023-05-16
Electronics,694687,15,711.88,2023-12-31
Clothing,620757,19,59.33,2024-01-09
Clothing,125059,46,869.84,2023-09-01
Groceries,473266,35,329.17,2024-04-27
Groceries,335537,97,435.08,2023-12-07
Home Appliances,892422,84,234.3,2023-09-04
Clothing,678950,28,749.88,2023-08-15
Electronics,252374,2,514.69,2023-05-17
Groceries,509034,20,502.16,2023-10-04
Clothing,950221,15,887.97,2023-07-19
Groceries,651290,14,195.01,2023-11-09
Groceries,402211,43,608.34,2023-06-23
Electronics,926903,54,312.0,2024-02-29
Electronics,248201,38,394.6,2023-06-29
Clothing,578479,87,672.4,2023-11-16
Electronics,720535,38,169.55,2024-04-18
Home Appliances,848579,26,276.54,2023-12-16
Electronics,874999,41,356.16,2024-01-02
Groceries,055581,83,153.71,2023-06-09
Electronics,635035,70,718.59,2023-11-23
Clothing,755580,59,174.63,2024-02-17
Electronics,035334,2,562.69,2023-05-18
Electronics,632710,79,73.07,2023-10-07
Groceries,548444,55,825.51,2024-03-23
Home Appliances,026002,66,673.52,2023-05-30
Electronics,259820,10,132.59,2023-10-19
Electronics,704130,82,971.65,2023-09-18
Clothing,734887,3,956.8,2023-10-27
Electronics,245101,6,154.73,2023-12-24
Electronics,044627,6,996.24,2023-09-05
Groceries,731027,35,892.42,2023-05-20
Home Appliances,978813,47,288.33,2024-01-30
Groceries,637649,56,790.43,2023-12-15
Clothing,040047,4,303.77,2024-03-23
Clothing,946291,40,326.77,2023-09-26
Groceries,694948,66,908.57,2024-01-27
Electronics,500445,76,49.27,2023-12-27
Clothing,697414,42,213.24,2024-01-16
Groceries,199424,14,983.74,2023-09-05
Clothing,261814,8,618.35,2023-05-24
Electronics,784523,10,220.46,2024-01-13
Home Appliances,051506,64,494.9,2023-11-01
Clothing,240349,32,765.07,2023-11-07
Electronics,473116,83,571.67,2023-07-25
Home Appliances,558402,70,842.83,2023-06-15
Clothing,940097,49,340.22,2023-09-02
Groceries,466922,73,491.28,2023-07-18
Clothing,296725,46,18.19,2024-02-17
Electronics,300236,16,918.93,2024-01-13
Clothing,171476,99,503.38,2023-08-19
Clothing,708820,23,845.16,2023-09-26
Home Appliances,786544,52,833.02,2023-09-10
Home Appliances,179889,44,167.08,2023-07-14
Electronics,661219,64,611.57,2023-08-18
Groceries,803316,84,819.47,2023-09-24
Electronics,250698,48,537.78,2024-01-26
Clothing,260151,25,599.9,2024-04-16
Groceries,859597,43,948.39,2024-04-07
Home Appliances,887730,52,471.51,2023-10-03
Groceries,690808,38,151.49,2023-12-11
Clothing,895825,65,596.7,2023-10-18
Home Appliances,874595,24,647.4,2023-07-22
Electronics,220910,50,108.23,2024-04-01
Electronics,249123,66,649.11,2024-04-12
Groceries,297780,50,986.04,2023-06-21
Electronics,911691,46,103.05,2023-07-21
Groceries,297448,31,92.81,2023-11-09
Groceries,871867,63,472.13,2024-03-12
Clothing,693644,19,622.15,2024-02-20
Electronics,282737,49,423.82,2023-06-06
Clothing,470201,58,960.68,2024-04-04
Electronics,240155,93,140.07,2024-04-12
Clothing,932658,3,447.43,2023-11-26
Electronics,658859,66,443.28,2024-03-19
Home Appliances,580812,66,541.14,2024-01-23
Home Appliances,786683,56,876.19,2023-09-28
Clothing,449753,27,855.4,2023-06-20
Groceries,200640,56,89.05,2023-07-08
Groceries,030253,44,371.77,2023-07-11
Electronics,010509,80,210.26,2023-12-22
Groceries,781471,10,59.53,2024-05-13
Home Appliances,481963,67,560.2,2024-01-20
Clothing,617038,89,648.55,2023-05-19
Clothing,929650,74,362.44,2023-09-18
Home Appliances,548087,10,556.53,2023-12-01
Clothing,407192,14,806.16,2024-02-07
Home Appliances,053597,65,99.88,2024-03-10
Groceries,942113,30,413.61,2023-10-29
Home Appliances,000224,77,797.62,2023-12-29
Clothing,468522,19,841.69,2024-01-19
Clothing,314196,63,723.07,2023-08-09
Electronics,055864,91,489.56,2024-03-23
Groceries,318399,51,118.46,2023-12-03
Groceries,663340,55,853.77,2023-08-02
Groceries,420268,85,318.99,2023-08-02
Groceries,491010,25,405.86,2023-08-19
Clothing,306348,37,520.27,2023-10-25
Electronics,909767,17,212.64,2023-11-21
Clothing,537580,41,449.26,2023-08-04
Clothing,896564,21,907.45,2024-01-17
Clothing,811025,46,583.68,2023-06-24
Electronics,536422,46,446.85,2024-01-16
Groceries,809224,1,541.43,2024-02-26
Clothing,659364,60,713.15,2023-06-02
Clothing,048084,26,629.9,2024-04-26
Clothing,537294,77,626.74,2023-06-18
Groceries,124089,15,289.52,2023-11-24
Electronics,443494,61,329.65,2023-11-12
Groceries,413892,65,915.12,2023-11-11
Clothing,581221,50,802.36,2024-04-01
Electronics,364657,96,970.58,2024-04-30
Home Appliances,054432,4,93.82,2023-09-04
Clothing,795255,72,845.83,2023-07-22
Groceries,108541,47,199.69,2023-11-05
Electronics,633497,48,835.98,2024-01-18
Electronics,232567,11,638.19,2024-02-28
Groceries,542602,96,893.62,2024-02-21
Groceries,891242,39,567.21,2023-10-27
Groceries,579107,6,774.18,2023-08-13
Groceries,820952,64,635.24,2023-06-20
Clothing,200639,40,40.55,2024-03-27
Clothing,612479,34,679.99,2024-03-23
Clothing,032587,1,124.49,2023-11-12
Clothing,701253,44,176.21,2023-10-21
Groceries,494514,40,376.88,2024-04-09
Electronics,253608,22,345.83,2023-11-15
Electronics,170141,26,922.02,2023-08-04
Groceries,648484,29,666.57,2024-04-03
Electronics,201655,5,235.81,2024-01-09
Electronics,294730,71,77.51,2023-06-25
Groceries,910152,81,754.63,2024-01-28
Electronics,489614,16,293.79,2023-08-11
Groceries,005430,52,267.5,2024-02-09
Clothing,151699,26,156.58,2024-03-05
Electronics,301968,5,698.36,2024-03-01
Home Appliances,445500,69,216.0,2023-06-15
Clothing,625157,25,713.4,2023-11-29
Electronics,759752,64,107.7,2023-11-24
Home Appliances,166979,98,811.36,2023-11-15
Clothing,099684,7,780.18,2024-03-15
Groceries,402834,96,94.86,2024-02-14
Groceries,778713,38,188.65,2023-11-27
Electronics,184297,72,874.86,2024-01-27
Home Appliances,925185,60,778.85,2024-04-08
Electronics,170322,4,700.0,2024-04-09
Electronics,639002,11,453.25,2023-10-22
Home Appliances,147768,68,774.13,2023-05-22
Groceries,697394,32,494.27,2024-01-17
Electronics,559239,85,225.57,2023-09-21
Clothing,979094,97,438.41,2023-11-04
Clothing,250365,52,830.26,2023-07-11
Electronics,260996,89,781.45,2023-11-29
Electronics,773296,90,436.18,2023-11-25
Clothing,625256,93,393.46,2024-01-06
Groceries,089468,38,351.57,2023-08-19
Electronics,334516,91,912.09,2024-02-10
Groceries,931810,29,376.53,2023-06-16
Clothing,589391,28,234.1,2023-06-12
Clothing,401399,31,506.96,2023-06-05
Home Appliances,560818,23,372.52,2024-04-26
Clothing,681418,77,148.08,2024-01-17
Home Appliances,184324,37,843.46,2023-10-08
Electronics,110042,20,284.14,2023-12-13
Clothing,727637,16,988.53,2023-08-20
Electronics,195021,59,738.49,2023-06-10
Electronics,535870,20,186.41,2024-03-13
Electronics,040369,20,805.72,2023-05-29
Groceries,795069,21,928.5,2023-07-28
Home Appliances,712781,88,557.67,2023-08-03
Groceries,236480,45,214.28,2023-07-21
Groceries,999043,48,937.87,2024-01-12
Groceries,314910,14,804.79,2023-09-30
Clothing,334772,17,494.05,2024-02-20
Groceries,163126,59,665.76,2023-09-03
Electronics,489879,72,580.56,2023-11-02
Home Appliances,459446,12,391.5,2023-09-25
Electronics,874126,60,125.1,2023-12-11
Home Appliances,965211,53,492.04,2023-12-05
Groceries,340850,53,390.37,2024-02-18
Groceries,927289,37,65.16,2023-07-07
Home Appliances,373087,11,466.23,2024-02-10
Clothing,598364,11,519.21,2023-05-28
Home Appliances,330080,83,310.97,2024-01-04
Clothing,645544,70,739.98,2023-10-29
Electronics,398124,86,37.5,2023-12-03
Groceries,809264,65,874.77,2024-02-06
Groceries,749501,81,494.41,2023-08-20
Electronics,471725,78,738.82,2023-09-12
Electronics,463206,25,746.48,2024-01-11
Clothing,747939,36,968.96,2023-07-09
Electronics,441857,8,879.45,2023-09-10
Groceries,137691,61,760.06,2024-04-21
Groceries,951310,94,223.91,2023-05-22
Clothing,554303,32,105.6,2023-07-11
Groceries,851534,40,433.48,2023-08-13
Clothing,579888,70,634.45,2023-07-04
Groceries,024902,76,699.72,2024-05-08
Groceries,362672,69,586.04,2023-10-26
Groceries,146198,39,470.92,2023-06-25
Electronics,945083,18,109.09,2024-04-22
Electronics,833185,47,827.38,2023-06-19
Home Appliances,756492,75,113.83,2024-04-30
Electronics,264718,66,383.49,2024-02-13
Groceries,208233,27,572.98,2024-02-21
Electronics,455516,43,147.95,2023-07-04
Electronics,447123,52,245.48,2024-01-23
Groceries,424136,14,856.4,2024-02-18
Home Appliances,035076,38,541.58,2024-02-05
Groceries,285236,10,281.86,2023-12-27
Groceries,186570,53,850.61,2023-11-12
Groceries,499633,56,126.91,2023-11-08
Clothing,763804,98,120.23,2024-05-04
Electronics,193084,45,180.16,2023-06-25
Groceries,115633,75,735.64,2024-01-30
Home Appliances,010521,62,400.97,2023-10-06
Clothing,632649,78,15.12,2024-04-04
Electronics,331264,59,954.62,2024-01-20
Home Appliances,792894,21,934.59,2024-02-04
Clothing,203318,39,55.74,2024-04-03
Groceries,822063,77,797.11,2024-02-24
Groceries,552126,28,162.62,2023-09-12
Clothing,510122,52,741.77,2024-01-23
Clothing,914899,56,452.57,2023-07-03
Electronics,555027,1,327.23,2023-07-15
Groceries,018582,77,932.89,2024-02-22
Clothing,141699,22,619.09,2024-03-02
Home Appliances,048714,95,67.84,2023-07-22
Electronics,672190,19,939.32,2023-09-18
Home Appliances,406080,25,637.72,2024-02-27
Electronics,181592,47,485.47,2023-05-16
Clothing,008988,28,414.14,2023-06-26
Home Appliances,101183,21,929.54,2023-07-09
Electronics,670544,51,567.6,2023-11-26
Electronics,480615,8,532.04,2023-12-16
Groceries,551050,24,273.65,2023-09-01
