Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date,Customer_ID,Supplier_ID
Groceries,792670,99,841.63,2024-01-16,DBAB,ZZW
Clothing,805982,70,919.57,2023-12-23,GFDA,ZWY
Clothing,423391,26,425.78,2023-07-20,ECAB,WXW
Groceries,372575,7,440.92,2024-03-20,HFEE,WYZ
Electronics,496759,12,835.24,2023-06-21,BHFH,XZW
Electronics,204625,24,306.37,2023-07-06,HDHG,YXY
Home Appliances,353147,47,155.64,2023-12-24,BAFG,XYZ
Electronics,067031,48,682.71,2024-02-18,GGBB,YZY
Electronics,639627,62,110.93,2023-10-01,ADAH,YYW
Groceries,027603,9,483.56,2024-04-02,FFEH,YZW
Groceries,763059,11,478.34,2023-10-09,EEAG,WWX
Clothing,458567,24,397.25,2024-03-10,AFHC,XZY
Home Appliances,515089,39,677.53,2023-09-08,BBAB,XYX
Clothing,917980,65,370.23,2023-06-02,AFEG,XWZ
Clothing,568554,91,911.91,2024-02-02,EDAD,XYY
Groceries,698862,38,112.45,2023-11-03,EBAD,WWW
Groceries,724928,81,690.63,2024-05-11,EABD,ZZW
Home Appliances,068541,68,880.08,2023-07-21,HHAC,XYY
Home Appliances,220086,20,492.4,2024-04-13,HBHF,XZX
Groceries,367556,27,13.46,2023-12-11,EGHE,XZZ
Electronics,938908,18,366.27,2023-05-26,GEGB,XWW
Clothing,666862,38,949.09,2023-12-04,HDBE,XWW
Home Appliances,886367,40,535.3,2024-03-27,GEEE,YXY
Clothing,368429,21,386.5,2023-11-25,DAAC,WZW
Groceries,207881,42,454.62,2023-12-05,BDDF,WZY
Clothing,493654,69,482.89,2023-05-16,CGEH,XXW
Home Appliances,365108,12,67.06,2023-11-10,CDBH,WWW
Clothing,078438,2,218.0,2023-12-06,GCCB,ZWX
Clothing,457045,26,501.23,2024-02-01,BGBD,WWW
Groceries,301961,54,50.33,2023-11-21,FCBC,ZXY
Electronics,484891,42,27.27,2024-01-21,FEAG,ZWX
Electronics,060104,91,13.78,2023-12-03,CEFH,ZZY
Electronics,128810,69,590.84,2024-04-09,BEAE,YZW
Clothing,616677,34,586.12,2023-08-02,CEFB,YYW
Groceries,801424,43,107.53,2024-04-08,FHGB,WYY
Groceries,208803,7,17.41,2024-02-24,EDAH,XWX
Electronics,314166,37,479.41,2023-07-26,GGHA,YYZ
Clothing,250621,25,936.89,2024-02-12,GFFG,YZZ
Groceries,542871,95,924.97,2024-03-26,GGCF,YZW
Electronics,896140,26,951.19,2023-10-19,CAEB,XXZ
Electronics,344805,43,204.62,2023-07-05,BEFE,YZX
Electronics,708032,52,333.61,2023-06-23,FGGF,XXZ
Home Appliances,697045,41,326.3,2023-07-05,CDAE,WYX
Home Appliances,620720,71,601.84,2023-08-13,DEED,ZXX
Groceries,090284,65,945.32,2023-12-08,AHDB,XXY
Home Appliances,390843,85,926.44,2023-09-08,EFAA,YXY
Clothing,122092,31,519.06,2023-08-10,ADAA,WZX
Electronics,997889,46,905.1,2024-05-05,BEAB,WZX
Groceries,685032,86,263.53,2024-01-19,DEAA,XYY
Groceries,657109,96,452.09,2023-06-13,FAGH,YWZ
Groceries,514622,42,610.1,2024-01-23,GGBE,WXX
Electronics,283805,44,876.47,2023-06-09,EBHF,YYW
Groceries,515054,83,338.92,2023-08-25,EEGG,WWY
Home Appliances,078449,76,293.4,2024-01-10,CAAD,YYZ
Groceries,399639,40,489.4,2023-07-16,EEGH,YYX
Electronics,706779,32,578.53,2023-06-05,BBBE,XYW
Groceries,808760,65,162.82,2023-12-29,FABG,XZX
Clothing,473867,18,195.45,2023-08-16,HDHG,XWY
Groceries,345672,30,437.88,2023-08-15,GBAA,WYY
Clothing,055432,44,252.54,2023-07-22,AGDF,ZWY
Groceries,756251,42,475.59,2024-05-06,HHAD,WZX
Electronics,672328,43,618.85,2023-06-28,GHFH,YWX
Home Appliances,713880,45,230.64,2023-05-19,HGCB,ZXY
Groceries,874846,71,21.21,2024-02-15,BHFC,YYY
Groceries,107366,12,877.62,2023-09-08,FEAD,YZW
Electronics,460364,61,529.36,2023-06-30,ECEE,ZWW
Electronics,677660,40,781.48,2023-11-17,ADFG,WXZ
Electronics,261329,8,963.87,2024-01-01,FHAB,ZZZ
Electronics,341539,56,36.47,2023-10-07,DAHG,YZX
Electronics,086230,7,221.18,2024-02-11,EHBF,ZWZ
Electronics,249713,10,404.52,2024-02-25,GCFG,ZXX
Clothing,684892,4,953.68,2023-12-18,CHGE,ZZZ
Clothing,877199,40,571.06,2023-11-25,EGAC,WYW
Home Appliances,689722,85,62.02,2024-04-24,FHHB,ZWX
Electronics,226136,49,473.88,2023-11-17,EEGD,WZY
Clothing,477084,89,959.28,2023-12-25,DBAC,XYX
Electronics,665476,26,16.22,2023-08-09,FCCE,YZX
Clothing,363281,64,682.99,2023-09-17,GCEB,XXW
Electronics,832884,88,407.39,2024-04-29,FDFG,WXZ
Electronics,234872,93,73.08,2024-04-25,DBGE,ZWZ
Groceries,906598,9,12.52,2023-07-18,FFCH,ZZY
Clothing,128169,4,278.4,2023-11-27,BEEB,XZW
Groceries,403611,46,970.83,2024-01-06,CBAA,WZY
Groceries,344524,88,907.65,2024-04-27,FFGF,WYZ
Home Appliances,108594,50,544.35,2024-02-18,DGHB,YYX
Groceries,663265,92,439.79,2023-11-30,BFEF,ZXZ
Home Appliances,062794,64,295.13,2023-09-02,FFGC,ZYY
Groceries,012981,14,754.2,2024-01-18,DCDF,XZW
Home Appliances,408838,50,895.48,2023-06-27,BHFE,YWW
Clothing,395501,6,984.35,2023-12-04,CABG,ZZW
Electronics,851376,90,482.34,2024-04-29,HHDD,ZZZ
Clothing,018304,4,611.49,2024-01-19,CAHF,ZYX
Groceries,032791,57,101.13,2024-05-02,CBCD,WXX
Electronics,188938,73,876.6,2023-08-24,CAAH,XZZ
Electronics,362346,70,521.35,2023-11-19,DHGG,YXX
Electronics,474431,28,51.88,2023-09-11,CCGE,YZZ
Groceries,383523,89,45.15,2023-06-07,FBFE,YXX
Groceries,847481,6,428.3,2023-10-06,GBGE,YZW
Electronics,716805,73,25.28,2023-12-16,BEDD,ZZX
Home Appliances,371016,86,785.83,2023-11-05,BCCF,WXZ
Groceries,518801,89,264.41,2024-01-07,CEHE,WZX
Electronics,145947,55,702.63,2024-03-16,BEHE,XZY
Groceries,866568,16,642.17,2023-07-08,FCBB,WXZ
Electronics,198999,48,434.94,2024-02-04,BEDE,YXY
Electronics,607588,31,148.03,2023-10-14,AFGD,WWY
Electronics,469367,65,628.1,2023-12-08,HFHG,XWX
Groceries,830296,2,431.2,2024-04-27,CAEE,ZZZ
Electronics,604282,17,335.12,2023-12-04,GACA,WWW
Groceries,584361,19,848.55,2024-04-29,FBAF,WYY
Groceries,662162,32,27.98,2024-01-10,DAGB,YYX
Electronics,331458,74,559.97,2023-11-20,HCEA,ZWW
Home Appliances,563498,48,486.18,2024-02-01,HACB,YYX
Electronics,353376,97,896.98,2023-12-08,EFAF,ZYX
Clothing,872457,90,409.39,2023-10-08,GEED,XWZ
Electronics,575529,53,273.91,2023-12-29,DAGC,ZZW
Electronics,101553,17,314.16,2023-08-11,GGFH,ZWY
Groceries,756135,94,356.97,2023-11-07,BGGG,XWZ
Groceries,158370,51,400.24,2024-02-11,ACDD,YZW
Groceries,665250,92,242.82,2023-11-13,DABB,ZZW
Groceries,288803,55,566.63,2024-02-18,GCAE,ZYZ
Electronics,962911,1,832.08,2023-08-01,HAAE,YZX
Electronics,337196,9,370.36,2024-03-22,AECG,XWX
Electronics,285346,70,933.02,2024-02-02,BDCA,YXW
Groceries,415472,47,235.21,2023-09-14,GBBE,YZY
Electronics,596402,18,291.65,2023-07-10,CFFC,YYW
Clothing,442568,61,442.63,2023-08-09,EDHC,YYZ
Groceries,918706,36,75.34,2023-06-20,FGHE,YWX
Electronics,963004,64,635.56,2024-05-04,HAAA,WYW
Clothing,634780,26,46.44,2024-04-21,CHBG,WXX
Groceries,295947,89,18.35,2024-02-04,EGDA,ZWX
Clothing,547636,18,17.08,2023-11-20,BACF,ZXW
Groceries,268385,70,968.75,2024-03-03,BHBB,ZWW
Home Appliances,305523,87,916.09,2024-04-04,AEAG,WXZ
Groceries,511365,46,118.35,2024-04-07,FHHB,ZYW
Groceries,140789,45,978.95,2024-01-28,AEEC,XYZ
Home Appliances,281901,92,935.82,2023-06-04,GABD,WZZ
Electronics,334037,57,915.93,2023-09-09,FECE,ZWY
Electronics,254605,73,808.25,2023-07-16,EABC,YWW
Clothing,522995,64,374.29,2023-07-19,HFGH,WZX
Groceries,240165,30,316.82,2024-02-19,FHFC,ZWW
Electronics,278972,90,915.19,2023-10-29,CHGE,WXX
Groceries,818903,32,509.69,2024-05-01,FGAH,ZZZ
Home Appliances,282406,34,624.87,2023-11-08,HHFD,ZWY
Clothing,679945,31,503.6,2024-02-20,ABBH,ZXZ
Electronics,828017,29,911.89,2023-06-01,HHCD,ZZZ
Home Appliances,514531,33,968.49,2023-06-15,CGBE,ZYW
Home Appliances,065792,53,591.83,2024-04-04,ABGA,XWZ
Groceries,937891,7,924.9,2024-04-21,EEGC,XXY
Home Appliances,726273,5,745.25,2023-10-06,BHDD,ZWW
Clothing,574038,10,302.17,2024-01-20,CAAH,XXW
Groceries,087446,62,831.49,2023-11-12,HHDA,WWZ
Clothing,462769,75,859.42,2023-11-19,HHCG,WXY
Groceries,555728,70,46.63,2023-11-28,CEDD,XYY
Electronics,476446,37,711.87,2024-02-08,HEEG,ZXW
Home Appliances,556782,24,238.32,2023-10-09,CGCB,YZZ
Clothing,593084,34,246.97,2024-04-19,BAEA,WZZ
Clothing,531985,91,304.28,2023-05-31,BACH,XYY
Groceries,339273,16,360.47,2024-03-03,BHDH,XZZ
Clothing,819821,48,249.37,2023-12-08,EHFG,WZY
Electronics,254696,15,194.38,2023-09-22,BGAA,ZZW
Clothing,700779,90,348.38,2023-09-06,CABH,WXX
Electronics,467972,70,790.06,2024-05-12,DBFA,XXY
Clothing,890014,32,971.54,2023-06-09,EECG,WYX
Home Appliances,956465,10,732.28,2023-07-24,CDFE,XYX
Clothing,365097,21,940.63,2023-12-27,AGEG,XXW
Electronics,415959,33,442.41,2023-08-01,CFFF,XXX
Clothing,115075,61,410.13,2023-12-28,AGBE,ZWY
Home Appliances,597334,54,164.72,2024-04-24,EFFA,WXX
Groceries,242870,20,432.89,2023-12-25,BCGG,ZXY
Clothing,102461,14,57.76,2023-08-24,GHAF,WXX
Clothing,232709,78,665.71,2023-07-14,GEDF,XZW
Electronics,283217,86,391.58,2024-04-27,GBED,WXW
Electronics,799964,16,108.69,2024-01-15,BGBB,YYX
Home Appliances,199511,80,417.3,2023-10-25,DGBF,XZZ
Groceries,146921,91,879.55,2024-05-11,FADD,WZY
Clothing,164233,13,457.45,2024-01-14,DEBF,WZW
Clothing,413843,76,467.38,2024-03-03,AAHF,WYZ
Electronics,712118,59,643.99,2023-12-20,EABH,YYZ
Electronics,901119,48,72.21,2024-03-13,DFCC,ZWX
Groceries,363808,77,37.1,2023-07-12,FBBB,WXY
Electronics,904921,93,707.78,2023-10-03,GFCF,ZYY
Groceries,759437,7,400.81,2023-06-21,BDBD,WYZ
Clothing,873677,77,533.27,2024-04-10,CFAD,WZX
Electronics,830369,99,933.03,2023-08-28,FCDA,WXZ
Electronics,523831,44,682.56,2024-04-05,DAFB,XZY
Home Appliances,475723,84,912.54,2024-05-02,EFGE,WZY
Electronics,376273,80,150.44,2023-07-02,DAAE,XZW
Clothing,453764,13,999.98,2023-10-23,ACEH,YZW
Clothing,706891,14,175.08,2023-08-27,BEBF,ZWY
Home Appliances,799120,34,431.1,2023-10-24,AEAF,WWX
Electronics,610411,71,52.08,2023-09-12,ECCB,ZYZ
Clothing,496299,54,203.15,2024-02-03,FFDG,YWY
Clothing,667604,29,408.16,2023-07-25,BBAF,WXW
Home Appliances,824752,71,429.78,2023-08-14,EBEC,ZWZ
Groceries,114001,51,846.04,2024-03-02,BEAF,YXY
Electronics,135769,6,541.12,2023-12-08,FEEG,YXX
Groceries,939384,5,255.97,2023-12-16,EECG,YWZ
Clothing,912998,7,494.75,2023-09-21,DFHA,YXY
Groceries,173097,57,791.73,2023-07-17,GFAC,WXX
Clothing,932908,88,198.49,2024-05-05,FBEF,XXX
Electronics,336855,93,497.67,2024-03-29,AFCF,XYY
Electronics,903430,5,137.38,2023-09-18,DFEB,WYW
Clothing,053802,37,955.28,2023-07-12,DHAD,ZXY
Groceries,860031,25,233.87,2023-12-21,DCBC,YWX
Groceries,171449,16,984.7,2023-08-16,HCAA,WYX
Home Appliances,732255,69,114.45,2024-05-12,AGAG,YYW
Clothing,621541,83,792.69,2023-06-28,EFHE,WXX
Electronics,353644,90,583.47,2023-11-23,DFFE,ZYW
Clothing,421654,67,109.78,2023-11-16,BEAC,ZYX
Electronics,834417,11,808.11,2024-02-05,HHGB,ZYZ
Groceries,539605,95,216.96,2023-12-19,CCCA,XXX
Electronics,400923,13,565.64,2023-05-21,GAHE,XYZ
Groceries,265548,47,298.42,2024-04-29,AGEG,YZX
Clothing,131939,91,335.3,2024-04-17,AAGG,ZXW
Groceries,112695,35,915.18,2023-08-07,CBBA,ZWX
Groceries,923882,36,210.8,2024-02-13,BHHC,XXX
Groceries,357601,92,459.53,2024-03-03,GDAB,ZYZ
Groceries,907872,11,956.99,2024-04-24,EACG,XWW
Groceries,514114,98,337.31,2024-04-27,DFEF,WZX
Electronics,724665,95,831.42,2023-05-22,EBHA,YYW
Clothing,878691,58,984.56,2023-06-18,GHCB,WYW
Home Appliances,402479,7,662.02,2024-04-06,CFDH,ZYW
Electronics,190116,1,543.37,2024-03-19,CGDF,YYZ
Clothing,098553,51,11.15,2023-07-01,ACBF,ZWX
Electronics,882988,21,956.05,2023-10-03,HGBF,YXZ
Home Appliances,196833,44,783.82,2024-04-24,BGHH,WWY
Groceries,405108,99,450.04,2023-11-14,FECC,YYW
Home Appliances,613680,53,462.32,2024-01-28,CEFB,ZXW
Groceries,474745,13,652.62,2023-07-01,BBBB,ZZZ
Groceries,072841,78,824.84,2023-10-05,AHDD,YXW
Groceries,792108,59,386.96,2023-07-18,FEHE,ZXZ
Groceries,152027,72,886.43,2024-04-05,HEHH,XYY
Electronics,712885,55,666.67,2023-11-14,CFCD,ZXY
Electronics,327439,91,962.79,2024-02-03,CHAE,ZWW
Electronics,809057,24,845.25,2024-02-11,AGHH,YXW
Groceries,348205,6,114.8,2023-09-03,HCEF,YXW
Groceries,474520,74,391.13,2024-02-26,GGGD,XYX
Electronics,273768,39,67.18,2023-08-15,ECEG,WWZ
Clothing,798336,90,864.02,2024-01-14,HDAF,ZXZ
Groceries,607539,60,305.88,2024-02-10,GECF,YXZ
Groceries,279960,77,503.5,2024-01-11,EDEC,YYZ
Home Appliances,820811,10,883.58,2024-03-05,ABFC,XWZ
Electronics,699572,46,414.63,2023-05-26,HAGC,XYZ
Electronics,409210,30,208.22,2023-09-17,GHEA,WYY
Clothing,017327,4,439.42,2024-02-18,FHAH,YWW
Electronics,943990,53,210.08,2023-12-14,BHGA,ZXX
Electronics,577120,26,984.63,2023-06-16,FGCD,YZW
Groceries,114786,83,871.49,2024-01-02,CFDE,WYW
Groceries,453677,14,158.0,2024-04-17,DFAH,XWY
Electronics,675290,63,287.82,2023-09-07,EEFE,WXZ
Groceries,668279,78,350.54,2024-03-18,FADE,XWZ
Clothing,449191,51,986.42,2024-01-28,BDAD,WXX
Groceries,968516,92,632.54,2023-09-07,FFBA,ZWZ
Clothing,608055,40,153.26,2023-06-29,BACB,ZYY
Electronics,845036,9,32.09,2023-08-12,BGAG,YYX
Clothing,542588,61,472.93,2023-07-23,AFHH,YYX
Groceries,811799,91,268.06,2024-02-03,CDCC,ZYZ
Clothing,150322,27,778.73,2024-04-18,GBEB,XXX
Electronics,169547,34,516.17,2023-06-12,HFFF,XYY
Clothing,979508,57,769.85,2023-07-31,EEEE,ZXZ
Clothing,928715,26,907.04,2023-09-17,HACB,ZYY
Electronics,651050,79,210.65,2023-11-05,DCBC,ZYX
Groceries,998715,95,624.7,2024-03-28,FECC,WXW
Groceries,265827,49,545.92,2023-07-05,EDGF,XZX
Groceries,302258,60,811.05,2023-10-31,ACHB,YYX
Groceries,660055,25,397.78,2024-02-03,EAFA,ZYX
Electronics,776934,31,711.29,2023-10-02,FBAD,ZXW
Groceries,743004,69,347.55,2023-09-05,FGGB,ZXZ
Home Appliances,071868,17,866.96,2023-10-27,CGFC,YWY
Electronics,185412,46,484.97,2024-04-06,BBGA,YZY
Electronics,567188,32,625.43,2023-06-13,AEBA,YWW
Groceries,271700,40,163.08,2024-01-14,DCDE,XXX
Clothing,894455,38,496.83,2023-05-31,HBDF,WYZ
Groceries,556016,48,451.7,2023-09-03,BEDG,WXY
Electronics,261705,16,797.81,2023-08-14,GADA,ZYZ
Clothing,892137,47,746.1,2023-08-03,FGDH,YZW
Home Appliances,612749,46,946.66,2024-01-03,CDFH,WWZ
Groceries,179510,5,299.15,2023-07-29,BDAH,WXY
Home Appliances,665968,56,427.55,2024-03-13,DCFF,XXX
Electronics,539150,96,524.67,2024-03-17,GHEG,YXZ
Groceries,871991,38,164.95,2023-08-06,CAFA,XWY
Clothing,992253,61,34.33,2023-11-16,BBBD,ZXX
Home Appliances,986334,9,138.0,2023-08-24,GCCD,XWX
Electronics,793275,73,200.27,2023-07-06,AAFA,WYZ
Electronics,605992,68,168.74,2023-12-12,HHBE,WWX
Home Appliances,456107,38,536.1,2023-10-11,BCAC,ZWY
Clothing,580256,10,209.98,2023-08-23,EHDD,YWW
Electronics,910009,43,230.23,2024-03-30,GGCB,XZX
Home Appliances,806395,51,423.48,2024-01-31,AEHB,ZXW
Groceries,918317,89,227.34,2023-10-01,BHEC,WXW
Electronics,836248,95,972.66,2023-08-22,HGBA,YWZ
Electronics,364909,78,279.11,2024-04-14,DHDF,XYX
Home Appliances,012565,58,894.56,2023-05-26,CGFH,WXY
Clothing,469333,49,213.46,2023-11-09,FFBA,ZZY
Groceries,829685,71,217.27,2024-01-03,GEDE,WYX
Clothing,153054,17,336.0,2023-09-05,DHHG,WXX
Groceries,011741,76,925.43,2024-03-05,AGEH,YXW
Groceries,587075,73,843.33,2024-01-25,FHHA,ZZW
Electronics,766963,97,622.0,2023-09-22,DABD,ZZX
Electronics,392718,56,608.72,2024-05-10,GCHG,WWZ
Clothing,397036,44,202.19,2023-11-29,DDEB,YZZ
Clothing,761522,96,89.71,2024-04-07,ACGG,WWX
Electronics,383170,76,522.77,2023-08-03,BDCC,YYX
Clothing,394024,16,827.88,2023-09-17,CCCB,YXZ
Clothing,558048,85,709.16,2023-08-26,EDGE,YXX
Electronics,885753,25,735.72,2024-04-14,AHAB,YWZ
Groceries,017265,93,432.47,2023-08-17,GBDH,WXW
Groceries,743514,65,83.49,2023-10-04,GCCB,YZY
Home Appliances,655039,92,770.42,2023-10-26,GCEG,ZWW
Groceries,454170,63,521.44,2024-04-20,CBEH,YZY
Electronics,838694,76,72.97,2023-05-27,EDCE,XZW
Electronics,619078,76,215.04,2024-01-21,BCDG,YYZ
Groceries,548557,29,135.86,2023-05-18,HGFE,WYW
Electronics,619986,13,351.29,2023-06-29,EDBB,YXZ
Home Appliances,396993,17,267.44,2024-04-26,HCHG,XYY
Clothing,733288,87,432.54,2023-09-09,GCAG,XZY
Groceries,001221,11,382.77,2024-04-12,AFCF,ZXZ
Clothing,864068,92,286.97,2023-06-25,EDBE,ZWY
Groceries,205464,66,907.86,2024-04-02,CCDG,ZXY
Groceries,632365,94,692.0,2023-10-23,BHFC,XWW
Clothing,568495,49,144.08,2023-10-25,AGCF,YWX
Home Appliances,573924,29,607.41,2024-04-12,HGDA,XWY
Groceries,231087,54,321.88,2023-05-18,FHHB,YXY
Electronics,442735,53,367.18,2023-06-25,ECEH,XXZ
Groceries,005849,69,66.75,2023-11-01,BHDG,ZXX
Groceries,120011,27,386.57,2024-03-24,GCEA,WYY
Clothing,890048,17,807.76,2023-08-10,EAHC,YZW
Electronics,165764,18,212.53,2024-03-06,BCCB,YXY
Clothing,696760,22,245.96,2023-06-27,CBAH,XXW
Home Appliances,826909,59,180.69,2023-11-29,CHED,YXY
Electronics,091358,32,720.83,2023-12-18,AHHF,XYY
Groceries,542797,90,902.7,2023-06-09,ACFC,ZXY
Clothing,098465,27,676.05,2024-02-20,EHFD,ZYY
Clothing,871080,26,129.27,2024-04-18,ECGA,XYY
Electronics,133988,14,16.69,2024-05-11,GECH,WZX
Clothing,496578,24,72.51,2023-06-06,ADAC,WZX
Groceries,469928,79,605.12,2023-11-23,DAAD,YYX
Home Appliances,339902,70,981.7,2023-05-26,BCEA,YZZ
Clothing,985019,58,77.43,2023-12-23,GBGE,WXX
Clothing,618981,18,513.58,2023-10-21,DHAD,ZWW
Home Appliances,171817,49,112.82,2023-07-05,BFGG,YZY
Groceries,916249,91,239.25,2024-04-04,HEDE,YZZ
Electronics,060667,85,141.52,2023-11-21,HEEC,ZXX
Electronics,634785,34,770.96,2024-04-21,HAHB,WZW
Groceries,093666,10,466.1,2024-02-22,FBED,XWY
Groceries,579520,91,577.0,2023-11-19,DFCC,WZY
Clothing,475751,91,687.12,2024-02-17,BHEE,WWZ
Groceries,366263,8,558.34,2023-06-08,DAEF,WWY
Home Appliances,078151,84,22.04,2023-10-26,FCHH,ZYY
Groceries,404844,15,788.89,2024-02-28,GBDH,XZZ
Groceries,495304,11,293.88,2023-06-05,CCAF,XWZ
Groceries,111574,22,389.51,2023-09-05,BCEB,YYW
Clothing,525891,32,466.43,2023-05-30,ABHD,YWX
Clothing,552352,16,514.43,2023-07-13,CCHH,XYZ
Groceries,126136,55,170.11,2023-06-18,DBHB,XZY
Groceries,062982,16,441.12,2023-08-15,ECEA,WZW
Groceries,909603,23,977.97,2023-09-22,GFFC,WWX
Electronics,881757,45,887.79,2024-01-25,GDHD,ZZW
Electronics,205898,4,249.18,2023-12-20,ABBB,YYY
Electronics,532603,50,290.13,2023-11-29,BDAC,ZYX
Electronics,829726,16,393.39,2024-02-21,BBEF,ZYZ
Clothing,054228,41,914.83,2023-12-24,BFAB,YZX
Electronics,120604,82,775.13,2024-02-16,CFAF,ZWW
Groceries,379204,90,511.21,2024-03-24,BBFE,XXX
Groceries,761961,87,356.61,2023-06-03,FDEH,XYX
Home Appliances,582320,43,537.61,2024-01-01,GHHB,YWY
Groceries,071557,62,266.64,2024-02-02,GBEC,XZX
Electronics,574261,86,132.27,2023-12-01,CFEF,XZX
Home Appliances,797633,18,396.82,2023-08-14,HGAE,ZXY
Groceries,584065,36,621.43,2023-11-12,BDFG,XZY
Electronics,129162,58,642.99,2023-07-26,AGFE,WYY
Groceries,572799,41,24.77,2023-06-27,ADFB,YZW
Electronics,789886,45,927.71,2023-07-14,BHED,XYY
Electronics,707226,99,571.21,2023-10-22,CEEB,YXX
Clothing,342545,30,116.21,2023-09-15,HFEE,ZWZ
Clothing,592168,11,705.59,2023-10-10,CCHB,XXW
Groceries,394048,67,52.86,2023-09-23,EDHG,ZZX
Groceries,029750,23,173.8,2024-04-21,DECB,YXW
Home Appliances,863880,45,736.08,2023-12-25,HHBE,YWX
Electronics,276465,25,309.89,2023-11-06,AEAG,WWW
Groceries,739241,13,669.31,2023-06-24,AHAE,ZXW
Electronics,225554,19,492.95,2023-09-02,GDFE,WYX
Electronics,465885,97,354.81,2023-05-24,AFCA,XXY
Home Appliances,038918,14,931.75,2023-10-20,EECF,WZX
Clothing,579340,27,629.7,2024-05-07,EAFH,XYW
Electronics,806053,98,779.79,2023-10-04,ECEG,WYZ
Groceries,215429,51,627.92,2024-02-17,ADCA,ZZZ
Groceries,396698,90,469.79,2024-04-22,DFCA,ZWW
Home Appliances,123826,74,474.08,2024-04-04,CCHG,XYZ
Home Appliances,625138,68,721.6,2024-04-04,DGFC,ZYZ
Groceries,775527,30,924.45,2024-04-12,EBFH,YXY
Electronics,388808,77,925.28,2024-02-27,BAAE,YZZ
Home Appliances,911468,96,343.9,2024-03-09,HFBE,ZXX
Electronics,931393,70,772.77,2023-09-10,EBHD,YYW
Home Appliances,725684,64,433.41,2023-11-02,AFGG,ZXZ
Electronics,638608,20,838.29,2023-06-17,CEDB,XZY
Clothing,023730,95,610.94,2024-03-09,CCCF,ZYY
Home Appliances,379119,15,723.25,2023-11-12,HGFC,YWZ
Electronics,115647,25,947.91,2023-12-24,BCHC,XWY
Groceries,832297,38,575.52,2023-05-19,DGBC,YZX
Electronics,808591,91,966.88,2023-12-12,CHCB,WXZ
Clothing,303264,72,865.99,2023-08-24,HEHE,WXW
Groceries,919713,83,754.69,2023-09-20,EEEF,YZY
Groceries,776455,8,34.51,2023-08-24,HGHC,ZWW
Clothing,507151,41,261.34,2023-07-26,EHHH,YZX
Electronics,677504,76,889.08,2024-04-16,FHGF,XYY
Clothing,357674,3,693.39,2023-11-11,FHFC,YZY
Groceries,296894,93,443.2,2023-06-22,AEBB,YXW
Groceries,712297,55,925.33,2023-10-07,BFDG,ZZX
Clothing,260859,52,242.43,2023-07-18,CHCG,XXX
Electronics,216403,15,658.62,2023-08-09,FDCH,ZXX
Clothing,899334,24,470.96,2024-01-17,EFDF,YXW
Groceries,991113,22,897.63,2024-03-28,FEEA,ZYZ
Electronics,317959,34,390.4,2023-07-18,HFGC,ZZZ
Home Appliances,200008,5,136.89,2024-03-11,AEBD,WXW
Electronics,269220,25,592.73,2024-05-04,CBAB,WXZ
Groceries,987661,62,467.47,2024-03-06,HDBA,ZYY
Groceries,575293,99,532.77,2023-06-22,CDHH,ZZY
Electronics,364657,60,837.41,2023-12-01,HCEF,YWW
Home Appliances,713858,90,29.81,2023-08-27,HEHF,YYZ
Clothing,042026,46,528.14,2024-02-15,DEED,XXZ
Groceries,010510,59,924.58,2023-12-21,HACH,YYX
Groceries,473720,88,909.07,2023-10-02,FAAA,ZYW
Home Appliances,031478,30,114.16,2023-06-24,CAED,WWZ
Groceries,002297,25,71.38,2024-05-07,ADBA,WYX
Electronics,045330,66,674.66,2023-10-17,DFFE,ZYY
Groceries,715656,37,404.49,2023-08-30,EFCE,WXY
Clothing,218874,43,450.4,2023-09-05,GEBE,XZZ
Electronics,406751,71,901.77,2023-05-24,FDHA,XWZ
Groceries,941383,9,327.51,2023-07-04,AHBC,XZW
Clothing,239729,52,227.88,2023-05-17,CECC,XZX
Home Appliances,127270,98,427.67,2023-08-20,FAGC,XXZ
Clothing,480508,86,361.46,2024-04-02,DFCF,XYW
Home Appliances,772006,24,27.92,2024-03-08,FDFB,ZZX
Groceries,261173,5,58.22,2023-12-21,FFDB,ZZZ
Groceries,544271,38,957.92,2024-04-28,HGFF,WZX
Clothing,050780,82,441.34,2024-01-24,BHBA,XWZ
Home Appliances,080287,28,310.66,2024-03-08,DGHF,WZZ
Clothing,776117,95,130.51,2023-08-30,FEBC,XYY
Groceries,627411,80,249.03,2024-02-12,AFBH,YYX
Groceries,181963,19,478.53,2023-07-15,HCGD,ZXW
Clothing,956065,1,526.84,2024-02-29,ADAG,WYW
Groceries,744389,29,315.09,2023-05-22,CGHB,YZY
Clothing,428407,85,575.29,2024-01-17,FAFA,XZY
Home Appliances,887488,46,913.9,2024-04-28,CCGB,ZXY
Electronics,656925,68,853.98,2024-03-24,ECBF,ZYY
Electronics,066490,13,514.03,2024-05-05,FBAB,YXX
Home Appliances,307106,55,647.78,2024-05-04,CHCC,WYX
Groceries,571543,48,796.22,2023-07-26,HFAD,YXW
Home Appliances,666049,24,826.93,2024-04-22,CAGG,ZZY
Groceries,143199,36,210.64,2023-08-06,BBAA,ZXW
Electronics,910265,17,199.94,2024-03-25,HCAF,XYZ
Groceries,498498,29,686.36,2023-12-24,FFCD,XZW
Groceries,479242,51,101.25,2023-06-17,EFAD,ZXZ
